"U_year","agegp","L_age","U_age","U_yearBorn","sex","cause","countDeaths","cohortDeaths","pctOfDeaths"
1969,"60-64",60,64,1909,"1","Respiratory system",4877,34960,13.95
1969,"60-64",60,64,1909,"1","Skin and subcutaneous tissue",4,34960,0.01
1969,"60-64",60,64,1909,"2","Blood/blood forming organs",50,19045,0.26
1969,"60-64",60,64,1909,"2","Circulatory system",8218,19045,43.15
1969,"60-64",60,64,1909,"2","Congenital anomalies",44,19045,0.23
1969,"60-64",60,64,1909,"2","Digestive system",493,19045,2.59
1969,"60-64",60,64,1909,"2","Endocrine/nutritional/metabolic/immunity",340,19045,1.79
1969,"60-64",60,64,1909,"2","Genitourinary system",263,19045,1.38
1969,"60-64",60,64,1909,"2","Ill-defined/Other",11,19045,0.06
1969,"60-64",60,64,1909,"2","Infectious/parasitic",101,19045,0.53
1969,"60-64",60,64,1909,"2","Injury and poisoning",572,19045,3
1969,"60-64",60,64,1909,"2","Mental disorders",37,19045,0.19
1969,"60-64",60,64,1909,"2","Musculoskeletal/connective tissue",131,19045,0.69
1969,"60-64",60,64,1909,"2","Neoplasm",6632,19045,34.82
1969,"60-64",60,64,1909,"2","Nervous system/sense organs",294,19045,1.54
1969,"60-64",60,64,1909,"2","Respiratory system",1848,19045,9.7
1969,"60-64",60,64,1909,"2","Skin and subcutaneous tissue",11,19045,0.06
1969,"65-69",65,69,1904,"1","Blood/blood forming organs",79,45721,0.17
1969,"65-69",65,69,1904,"1","Circulatory system",22585,45721,49.4
1969,"65-69",65,69,1904,"1","Congenital anomalies",45,45721,0.1
1969,"65-69",65,69,1904,"1","Digestive system",975,45721,2.13
1969,"65-69",65,69,1904,"1","Endocrine/nutritional/metabolic/immunity",329,45721,0.72
1969,"65-69",65,69,1904,"1","Genitourinary system",455,45721,1
1969,"65-69",65,69,1904,"1","Ill-defined/Other",18,45721,0.04
1969,"65-69",65,69,1904,"1","Infectious/parasitic",289,45721,0.63
1969,"65-69",65,69,1904,"1","Injury and poisoning",786,45721,1.72
1969,"65-69",65,69,1904,"1","Mental disorders",42,45721,0.09
1969,"65-69",65,69,1904,"1","Musculoskeletal/connective tissue",103,45721,0.23
1969,"65-69",65,69,1904,"1","Neoplasm",12095,45721,26.45
1969,"65-69",65,69,1904,"1","Nervous system/sense organs",375,45721,0.82
1969,"65-69",65,69,1904,"1","Respiratory system",7531,45721,16.47
1969,"65-69",65,69,1904,"1","Skin and subcutaneous tissue",14,45721,0.03
1969,"65-69",65,69,1904,"2","Blood/blood forming organs",97,28021,0.35
1969,"65-69",65,69,1904,"2","Circulatory system",13988,28021,49.92
1969,"65-69",65,69,1904,"2","Congenital anomalies",42,28021,0.15
1969,"65-69",65,69,1904,"2","Digestive system",695,28021,2.48
1969,"65-69",65,69,1904,"2","Endocrine/nutritional/metabolic/immunity",597,28021,2.13
1969,"65-69",65,69,1904,"2","Genitourinary system",388,28021,1.38
1969,"65-69",65,69,1904,"2","Ill-defined/Other",25,28021,0.09
1969,"65-69",65,69,1904,"2","Infectious/parasitic",124,28021,0.44
1969,"65-69",65,69,1904,"2","Injury and poisoning",790,28021,2.82
1969,"65-69",65,69,1904,"2","Mental disorders",68,28021,0.24
1969,"65-69",65,69,1904,"2","Musculoskeletal/connective tissue",178,28021,0.64
1969,"65-69",65,69,1904,"2","Neoplasm",7471,28021,26.66
1969,"65-69",65,69,1904,"2","Nervous system/sense organs",344,28021,1.23
1969,"65-69",65,69,1904,"2","Respiratory system",3191,28021,11.39
1969,"65-69",65,69,1904,"2","Skin and subcutaneous tissue",23,28021,0.08
1969,"70-74",70,74,1899,"1","Blood/blood forming organs",104,45316,0.23
1969,"70-74",70,74,1899,"1","Circulatory system",22783,45316,50.28
1969,"70-74",70,74,1899,"1","Congenital anomalies",28,45316,0.06
1969,"70-74",70,74,1899,"1","Digestive system",956,45316,2.11
1969,"70-74",70,74,1899,"1","Endocrine/nutritional/metabolic/immunity",369,45316,0.81
1969,"70-74",70,74,1899,"1","Genitourinary system",559,45316,1.23
1969,"70-74",70,74,1899,"1","Ill-defined/Other",35,45316,0.08
1969,"70-74",70,74,1899,"1","Infectious/parasitic",248,45316,0.55
1969,"70-74",70,74,1899,"1","Injury and poisoning",654,45316,1.44
1969,"70-74",70,74,1899,"1","Mental disorders",42,45316,0.09
1969,"70-74",70,74,1899,"1","Musculoskeletal/connective tissue",95,45316,0.21
1969,"70-74",70,74,1899,"1","Neoplasm",10566,45316,23.32
1969,"70-74",70,74,1899,"1","Nervous system/sense organs",343,45316,0.76
1969,"70-74",70,74,1899,"1","Respiratory system",8519,45316,18.8
1969,"70-74",70,74,1899,"1","Skin and subcutaneous tissue",15,45316,0.03
1969,"70-74",70,74,1899,"2","Blood/blood forming organs",169,38198,0.44
1969,"70-74",70,74,1899,"2","Circulatory system",21181,38198,55.45
1969,"70-74",70,74,1899,"2","Congenital anomalies",43,38198,0.11
1969,"70-74",70,74,1899,"2","Digestive system",1023,38198,2.68
1969,"70-74",70,74,1899,"2","Endocrine/nutritional/metabolic/immunity",702,38198,1.84
1969,"70-74",70,74,1899,"2","Genitourinary system",454,38198,1.19
1969,"70-74",70,74,1899,"2","Ill-defined/Other",71,38198,0.19
1969,"70-74",70,74,1899,"2","Infectious/parasitic",133,38198,0.35
1969,"70-74",70,74,1899,"2","Injury and poisoning",896,38198,2.35
1969,"70-74",70,74,1899,"2","Mental disorders",84,38198,0.22
1969,"70-74",70,74,1899,"2","Musculoskeletal/connective tissue",251,38198,0.66
1969,"70-74",70,74,1899,"2","Neoplasm",7934,38198,20.77
1969,"70-74",70,74,1899,"2","Nervous system/sense organs",392,38198,1.03
1969,"70-74",70,74,1899,"2","Respiratory system",4830,38198,12.64
1969,"70-74",70,74,1899,"2","Skin and subcutaneous tissue",35,38198,0.09
1969,"75-79",75,79,1894,"1","Blood/blood forming organs",91,41195,0.22
1969,"75-79",75,79,1894,"1","Circulatory system",21487,41195,52.16
1969,"75-79",75,79,1894,"1","Congenital anomalies",16,41195,0.04
1969,"75-79",75,79,1894,"1","Digestive system",929,41195,2.26
1969,"75-79",75,79,1894,"1","Endocrine/nutritional/metabolic/immunity",336,41195,0.82
1969,"75-79",75,79,1894,"1","Genitourinary system",690,41195,1.67
1969,"75-79",75,79,1894,"1","Ill-defined/Other",126,41195,0.31
1969,"75-79",75,79,1894,"1","Infectious/parasitic",152,41195,0.37
1969,"75-79",75,79,1894,"1","Injury and poisoning",670,41195,1.63
1969,"75-79",75,79,1894,"1","Mental disorders",91,41195,0.22
1969,"75-79",75,79,1894,"1","Musculoskeletal/connective tissue",76,41195,0.18
1969,"75-79",75,79,1894,"1","Neoplasm",7946,41195,19.29
1969,"75-79",75,79,1894,"1","Nervous system/sense organs",376,41195,0.91
1969,"75-79",75,79,1894,"1","Respiratory system",8193,41195,19.89
1969,"75-79",75,79,1894,"1","Skin and subcutaneous tissue",16,41195,0.04
1969,"75-79",75,79,1894,"2","Blood/blood forming organs",229,46805,0.49
1969,"75-79",75,79,1894,"2","Circulatory system",28148,46805,60.14
1969,"75-79",75,79,1894,"2","Congenital anomalies",37,46805,0.08
1969,"75-79",75,79,1894,"2","Digestive system",1195,46805,2.55
1969,"75-79",75,79,1894,"2","Endocrine/nutritional/metabolic/immunity",822,46805,1.76
1969,"75-79",75,79,1894,"2","Genitourinary system",583,46805,1.25
1969,"75-79",75,79,1894,"2","Ill-defined/Other",202,46805,0.43
1969,"75-79",75,79,1894,"2","Infectious/parasitic",100,46805,0.21
1969,"75-79",75,79,1894,"2","Injury and poisoning",1174,46805,2.51
1969,"75-79",75,79,1894,"2","Mental disorders",149,46805,0.32
1969,"75-79",75,79,1894,"2","Musculoskeletal/connective tissue",276,46805,0.59
1969,"75-79",75,79,1894,"2","Neoplasm",7232,46805,15.45
1969,"75-79",75,79,1894,"2","Nervous system/sense organs",473,46805,1.01
1969,"75-79",75,79,1894,"2","Respiratory system",6147,46805,13.13
1969,"75-79",75,79,1894,"2","Skin and subcutaneous tissue",38,46805,0.08
1969,"80-84",80,84,1889,"1","Blood/blood forming organs",106,31430,0.34
1969,"80-84",80,84,1889,"1","Circulatory system",17368,31430,55.26
1969,"80-84",80,84,1889,"1","Congenital anomalies",15,31430,0.05
1969,"80-84",80,84,1889,"1","Digestive system",667,31430,2.12
1969,"80-84",80,84,1889,"1","Endocrine/nutritional/metabolic/immunity",248,31430,0.79
1969,"80-84",80,84,1889,"1","Genitourinary system",624,31430,1.99
1969,"80-84",80,84,1889,"1","Ill-defined/Other",244,31430,0.78
1969,"80-84",80,84,1889,"1","Infectious/parasitic",94,31430,0.3
1969,"80-84",80,84,1889,"1","Injury and poisoning",617,31430,1.96
1969,"80-84",80,84,1889,"1","Mental disorders",84,31430,0.27
1969,"80-84",80,84,1889,"1","Musculoskeletal/connective tissue",80,31430,0.25
1969,"80-84",80,84,1889,"1","Neoplasm",4545,31430,14.46
1969,"80-84",80,84,1889,"1","Nervous system/sense organs",236,31430,0.75
1969,"80-84",80,84,1889,"1","Respiratory system",6482,31430,20.62
1969,"80-84",80,84,1889,"1","Skin and subcutaneous tissue",20,31430,0.06
1969,"80-84",80,84,1889,"2","Blood/blood forming organs",243,49112,0.49
1969,"80-84",80,84,1889,"2","Circulatory system",30951,49112,63.02
1969,"80-84",80,84,1889,"2","Congenital anomalies",15,49112,0.03
1969,"80-84",80,84,1889,"2","Digestive system",1244,49112,2.53
1969,"80-84",80,84,1889,"2","Endocrine/nutritional/metabolic/immunity",633,49112,1.29
1969,"80-84",80,84,1889,"2","Genitourinary system",505,49112,1.03
1969,"80-84",80,84,1889,"2","Ill-defined/Other",460,49112,0.94
1969,"80-84",80,84,1889,"2","Infectious/parasitic",104,49112,0.21
1969,"80-84",80,84,1889,"2","Injury and poisoning",1325,49112,2.7
1969,"80-84",80,84,1889,"2","Mental disorders",173,49112,0.35
1969,"80-84",80,84,1889,"2","Musculoskeletal/connective tissue",298,49112,0.61
1969,"80-84",80,84,1889,"2","Neoplasm",5600,49112,11.4
1969,"80-84",80,84,1889,"2","Nervous system/sense organs",354,49112,0.72
1969,"80-84",80,84,1889,"2","Respiratory system",7157,49112,14.57
1969,"80-84",80,84,1889,"2","Skin and subcutaneous tissue",50,49112,0.1
1969,"85+",85,89,1884,"1","Blood/blood forming organs",98,25888,0.38
1969,"85+",85,89,1884,"1","Circulatory system",14806,25888,57.19
1969,"85+",85,89,1884,"1","Congenital anomalies",7,25888,0.03
1969,"85+",85,89,1884,"1","Digestive system",506,25888,1.95
1969,"85+",85,89,1884,"1","Endocrine/nutritional/metabolic/immunity",154,25888,0.59
1969,"85+",85,89,1884,"1","Genitourinary system",679,25888,2.62
1969,"85+",85,89,1884,"1","Ill-defined/Other",491,25888,1.9
1969,"85+",85,89,1884,"1","Infectious/parasitic",59,25888,0.23
1969,"85+",85,89,1884,"1","Injury and poisoning",543,25888,2.1
1969,"85+",85,89,1884,"1","Mental disorders",73,25888,0.28
1969,"85+",85,89,1884,"1","Musculoskeletal/connective tissue",79,25888,0.31
1969,"85+",85,89,1884,"1","Neoplasm",2482,25888,9.59
1969,"85+",85,89,1884,"1","Nervous system/sense organs",164,25888,0.63
1969,"85+",85,89,1884,"1","Respiratory system",5734,25888,22.15
1969,"85+",85,89,1884,"1","Skin and subcutaneous tissue",13,25888,0.05
1969,"85+",85,89,1884,"2","Blood/blood forming organs",316,59252,0.53
1969,"85+",85,89,1884,"2","Circulatory system",37502,59252,63.29
1969,"85+",85,89,1884,"2","Congenital anomalies",16,59252,0.03
1969,"85+",85,89,1884,"2","Digestive system",1256,59252,2.12
1969,"85+",85,89,1884,"2","Endocrine/nutritional/metabolic/immunity",433,59252,0.73
1969,"85+",85,89,1884,"2","Genitourinary system",593,59252,1
1969,"85+",85,89,1884,"2","Ill-defined/Other",1639,59252,2.77
1969,"85+",85,89,1884,"2","Infectious/parasitic",93,59252,0.16
1969,"85+",85,89,1884,"2","Injury and poisoning",1760,59252,2.97
1969,"85+",85,89,1884,"2","Mental disorders",262,59252,0.44
1969,"85+",85,89,1884,"2","Musculoskeletal/connective tissue",393,59252,0.66
1969,"85+",85,89,1884,"2","Neoplasm",4333,59252,7.31
1969,"85+",85,89,1884,"2","Nervous system/sense organs",258,59252,0.44
1969,"85+",85,89,1884,"2","Respiratory system",10346,59252,17.46
1969,"85+",85,89,1884,"2","Skin and subcutaneous tissue",52,59252,0.09
1974,"00-04",0,4,1974,"1","Blood/blood forming organs",45,39094,0.12
1974,"00-04",0,4,1974,"1","Circulatory system",91,39094,0.23
1974,"00-04",0,4,1974,"1","Congenital anomalies",970,39094,2.48
1974,"00-04",0,4,1974,"1","Death at <1 year",33350,39094,85.31
1974,"00-04",0,4,1974,"1","Digestive system",108,39094,0.28
1974,"00-04",0,4,1974,"1","Endocrine/nutritional/metabolic/immunity",124,39094,0.32
1974,"00-04",0,4,1974,"1","Genitourinary system",38,39094,0.1
1974,"00-04",0,4,1974,"1","Ill-defined/Other",68,39094,0.17
1974,"00-04",0,4,1974,"1","Infectious/parasitic",487,39094,1.25
1974,"00-04",0,4,1974,"1","Injury and poisoning",1688,39094,4.32
1974,"00-04",0,4,1974,"1","Mental disorders",21,39094,0.05
1974,"00-04",0,4,1974,"1","Musculoskeletal/connective tissue",8,39094,0.02
1974,"00-04",0,4,1974,"1","Neoplasm",671,39094,1.72
1974,"00-04",0,4,1974,"1","Nervous system/sense organs",412,39094,1.05
1974,"00-04",0,4,1974,"1","Originating from perinatal period",9,39094,0.02
1974,"00-04",0,4,1974,"1","Respiratory system",994,39094,2.54
1974,"00-04",0,4,1974,"1","Skin and subcutaneous tissue",10,39094,0.03
1974,"00-04",0,4,1974,"2","Blood/blood forming organs",36,28710,0.13
1974,"00-04",0,4,1974,"2","Circulatory system",84,28710,0.29
1974,"00-04",0,4,1974,"2","Congenital anomalies",883,28710,3.08
1974,"00-04",0,4,1974,"2","Death at <1 year",24222,28710,84.37
1974,"00-04",0,4,1974,"2","Digestive system",67,28710,0.23
1974,"00-04",0,4,1974,"2","Endocrine/nutritional/metabolic/immunity",123,28710,0.43
1974,"00-04",0,4,1974,"2","Genitourinary system",35,28710,0.12
1974,"00-04",0,4,1974,"2","Ill-defined/Other",40,28710,0.14
1974,"00-04",0,4,1974,"2","Infectious/parasitic",435,28710,1.52
1974,"00-04",0,4,1974,"2","Injury and poisoning",1056,28710,3.68
1974,"00-04",0,4,1974,"2","Mental disorders",18,28710,0.06
1974,"00-04",0,4,1974,"2","Musculoskeletal/connective tissue",9,28710,0.03
1974,"00-04",0,4,1974,"2","Neoplasm",529,28710,1.84
1974,"00-04",0,4,1974,"2","Nervous system/sense organs",343,28710,1.19
1974,"00-04",0,4,1974,"2","Originating from perinatal period",7,28710,0.02
1974,"00-04",0,4,1974,"2","Respiratory system",817,28710,2.85
1974,"00-04",0,4,1974,"2","Skin and subcutaneous tissue",6,28710,0.02
1974,"05-09",5,9,1969,"1","Blood/blood forming organs",35,3977,0.88
1974,"05-09",5,9,1969,"1","Circulatory system",85,3977,2.14
1974,"05-09",5,9,1969,"1","Congenital anomalies",398,3977,10.01
1974,"05-09",5,9,1969,"1","Digestive system",66,3977,1.66
1974,"05-09",5,9,1969,"1","Endocrine/nutritional/metabolic/immunity",141,3977,3.55
1974,"05-09",5,9,1969,"1","Genitourinary system",41,3977,1.03
1974,"05-09",5,9,1969,"1","Ill-defined/Other",11,3977,0.28
1974,"05-09",5,9,1969,"1","Infectious/parasitic",123,3977,3.09
1974,"05-09",5,9,1969,"1","Injury and poisoning",1741,3977,43.78
1974,"05-09",5,9,1969,"1","Mental disorders",18,3977,0.45
1974,"05-09",5,9,1969,"1","Musculoskeletal/connective tissue",9,3977,0.23
1974,"05-09",5,9,1969,"1","Neoplasm",798,3977,20.07
1974,"05-09",5,9,1969,"1","Nervous system/sense organs",232,3977,5.83
1974,"05-09",5,9,1969,"1","Respiratory system",278,3977,6.99
1974,"05-09",5,9,1969,"1","Skin and subcutaneous tissue",1,3977,0.03
1974,"05-09",5,9,1969,"2","Blood/blood forming organs",20,2625,0.76
1974,"05-09",5,9,1969,"2","Circulatory system",57,2625,2.17
1974,"05-09",5,9,1969,"2","Congenital anomalies",411,2625,15.66
1974,"05-09",5,9,1969,"2","Digestive system",53,2625,2.02
1974,"05-09",5,9,1969,"2","Endocrine/nutritional/metabolic/immunity",136,2625,5.18
1974,"05-09",5,9,1969,"2","Genitourinary system",38,2625,1.45
1974,"05-09",5,9,1969,"2","Ill-defined/Other",7,2625,0.27
1974,"05-09",5,9,1969,"2","Infectious/parasitic",109,2625,4.15
1974,"05-09",5,9,1969,"2","Injury and poisoning",773,2625,29.45
1974,"05-09",5,9,1969,"2","Mental disorders",10,2625,0.38
1974,"05-09",5,9,1969,"2","Musculoskeletal/connective tissue",13,2625,0.5
1974,"05-09",5,9,1969,"2","Neoplasm",579,2625,22.06
1974,"05-09",5,9,1969,"2","Nervous system/sense organs",175,2625,6.67
1974,"05-09",5,9,1969,"2","Originating from perinatal period",1,2625,0.04
1974,"05-09",5,9,1969,"2","Respiratory system",241,2625,9.18
1974,"05-09",5,9,1969,"2","Skin and subcutaneous tissue",2,2625,0.08
1974,"10-14",10,14,1964,"1","Blood/blood forming organs",24,3401,0.71
1974,"10-14",10,14,1964,"1","Circulatory system",168,3401,4.94
1974,"10-14",10,14,1964,"1","Congenital anomalies",283,3401,8.32
1974,"10-14",10,14,1964,"1","Digestive system",78,3401,2.29
1974,"10-14",10,14,1964,"1","Endocrine/nutritional/metabolic/immunity",117,3401,3.44
1974,"10-14",10,14,1964,"1","Genitourinary system",49,3401,1.44
1974,"10-14",10,14,1964,"1","Ill-defined/Other",8,3401,0.24
1974,"10-14",10,14,1964,"1","Infectious/parasitic",63,3401,1.85
1974,"10-14",10,14,1964,"1","Injury and poisoning",1455,3401,42.78
1974,"10-14",10,14,1964,"1","Mental disorders",12,3401,0.35
1974,"10-14",10,14,1964,"1","Musculoskeletal/connective tissue",8,3401,0.24
1974,"10-14",10,14,1964,"1","Neoplasm",646,3401,18.99
1974,"10-14",10,14,1964,"1","Nervous system/sense organs",241,3401,7.09
1974,"10-14",10,14,1964,"1","Respiratory system",248,3401,7.29
1974,"10-14",10,14,1964,"1","Skin and subcutaneous tissue",1,3401,0.03
1974,"10-14",10,14,1964,"2","Blood/blood forming organs",19,1975,0.96
1974,"10-14",10,14,1964,"2","Circulatory system",122,1975,6.18
1974,"10-14",10,14,1964,"2","Congenital anomalies",207,1975,10.48
1974,"10-14",10,14,1964,"2","Digestive system",51,1975,2.58
1974,"10-14",10,14,1964,"2","Endocrine/nutritional/metabolic/immunity",113,1975,5.72
1974,"10-14",10,14,1964,"2","Genitourinary system",61,1975,3.09
1974,"10-14",10,14,1964,"2","Ill-defined/Other",2,1975,0.1
1974,"10-14",10,14,1964,"2","Infectious/parasitic",61,1975,3.09
1974,"10-14",10,14,1964,"2","Injury and poisoning",559,1975,28.3
1974,"10-14",10,14,1964,"2","Mental disorders",15,1975,0.76
1974,"10-14",10,14,1964,"2","Musculoskeletal/connective tissue",13,1975,0.66
1974,"10-14",10,14,1964,"2","Neoplasm",419,1975,21.22
1974,"10-14",10,14,1964,"2","Nervous system/sense organs",123,1975,6.23
1974,"10-14",10,14,1964,"2","Originating from perinatal period",2,1975,0.1
1974,"10-14",10,14,1964,"2","Pregnancy/childbirth/puerperium",1,1975,0.05
1974,"10-14",10,14,1964,"2","Respiratory system",206,1975,10.43
1974,"10-14",10,14,1964,"2","Skin and subcutaneous tissue",1,1975,0.05
1974,"15-19",15,19,1959,"1","Blood/blood forming organs",33,7696,0.43
1974,"15-19",15,19,1959,"1","Circulatory system",290,7696,3.77
1974,"15-19",15,19,1959,"1","Congenital anomalies",220,7696,2.86
1974,"15-19",15,19,1959,"1","Digestive system",101,7696,1.31
1974,"15-19",15,19,1959,"1","Endocrine/nutritional/metabolic/immunity",91,7696,1.18
1974,"15-19",15,19,1959,"1","Genitourinary system",76,7696,0.99
1974,"15-19",15,19,1959,"1","Ill-defined/Other",13,7696,0.17
1974,"15-19",15,19,1959,"1","Infectious/parasitic",110,7696,1.43
1974,"15-19",15,19,1959,"1","Injury and poisoning",5127,7696,66.62
1974,"15-19",15,19,1959,"1","Mental disorders",53,7696,0.69
1974,"15-19",15,19,1959,"1","Musculoskeletal/connective tissue",20,7696,0.26
1974,"15-19",15,19,1959,"1","Neoplasm",719,7696,9.34
1974,"15-19",15,19,1959,"1","Nervous system/sense organs",421,7696,5.47
1974,"15-19",15,19,1959,"1","Respiratory system",420,7696,5.46
1974,"15-19",15,19,1959,"1","Skin and subcutaneous tissue",2,7696,0.03
1974,"15-19",15,19,1959,"2","Blood/blood forming organs",33,3232,1.02
1974,"15-19",15,19,1959,"2","Circulatory system",179,3232,5.54
1974,"15-19",15,19,1959,"2","Congenital anomalies",145,3232,4.49
1974,"15-19",15,19,1959,"2","Digestive system",86,3232,2.66
1974,"15-19",15,19,1959,"2","Endocrine/nutritional/metabolic/immunity",82,3232,2.54
1974,"15-19",15,19,1959,"2","Genitourinary system",67,3232,2.07
1974,"15-19",15,19,1959,"2","Ill-defined/Other",6,3232,0.19
1974,"15-19",15,19,1959,"2","Infectious/parasitic",88,3232,2.72
1974,"15-19",15,19,1959,"2","Injury and poisoning",1513,3232,46.81
1974,"15-19",15,19,1959,"2","Mental disorders",20,3232,0.62
1974,"15-19",15,19,1959,"2","Musculoskeletal/connective tissue",29,3232,0.9
1974,"15-19",15,19,1959,"2","Neoplasm",498,3232,15.41
1974,"15-19",15,19,1959,"2","Nervous system/sense organs",180,3232,5.57
1974,"15-19",15,19,1959,"2","Pregnancy/childbirth/puerperium",42,3232,1.3
1974,"15-19",15,19,1959,"2","Respiratory system",262,3232,8.11
1974,"15-19",15,19,1959,"2","Skin and subcutaneous tissue",2,3232,0.06
1974,"20-24",20,24,1954,"1","Blood/blood forming organs",32,8727,0.37
1974,"20-24",20,24,1954,"1","Circulatory system",446,8727,5.11
1974,"20-24",20,24,1954,"1","Congenital anomalies",208,8727,2.38
1974,"20-24",20,24,1954,"1","Digestive system",148,8727,1.7
1974,"20-24",20,24,1954,"1","Endocrine/nutritional/metabolic/immunity",95,8727,1.09
1974,"20-24",20,24,1954,"1","Genitourinary system",114,8727,1.31
1974,"20-24",20,24,1954,"1","Ill-defined/Other",30,8727,0.34
1974,"20-24",20,24,1954,"1","Infectious/parasitic",109,8727,1.25
